poselinear_left_x,poselinear_left_y,poselinear_left_z,poseangle_left_x,poseangle_left_y,poseangle_left_z,poseangle_left_w
0.8535333798112309,0.050212771600739003,0.32760302106528638,-0.32257270682190425,0.73428388313792947,-0.57413979578784047,0.16473470390348868
0.85370054706394605,0.050357546226832306,0.32712368466413672,-0.32153704644777126,0.73573598779342053,-0.57278656564188701,0.16499101262631102
0.85480740239228092,0.052030506542068894,0.32709498971919571,-0.32153449832005593,0.73662435638246604,-0.57130683083213052,0.16615844552334627
0.85564245363564218,0.052724702845236379,0.32769658395522444,-0.32080725280201999,0.73749506754100647,-0.5703208572630134,0.16708635992530504
0.8558437773083396,0.053545331185934894,0.32723322903504137,-0.32088452625755004,0.73828571360321993,-0.56926050332204914,0.16706227957076153
0.85617778235763886,0.053684429110786511,0.32766029081325665,-0.31922132419025834,0.73957418987861212,-0.56815834241729579,0.16829694527603109
0.85712382841339074,0.055124819424443278,0.32722248504599921,-0.31904830988497396,0.74061259912696842,-0.56664313720878168,0.16916473931681972
0.85842970909565419,0.057373196010548147,0.32687163134217417,-0.31831469594555833,0.74195490397353814,-0.56469738580751372,0.17115939143635794
0.85836988581905171,0.057204403106822413,0.32627922976050339,-0.31815685442791347,0.74260106538046655,-0.56414605615793378,0.17046730184343559
0.85962366061884499,0.058838942943839082,0.3267378011526238,-0.31724277735658829,0.7436020959314813,-0.56276237093458426,0.17237011632377533
0.86066524879485773,0.060348542819319853,0.32633047151043226,-0.31740293950018206,0.74437247165891662,-0.56141790919238421,0.17313269093701189
0.86090048638485295,0.060542614488349744,0.32530542899417586,-0.3172352510463603,0.74541310912837844,-0.56025652931669256,0.17272438620857999
0.86206218820543135,0.062181041480888086,0.32643323100107774,-0.3156793279088343,0.74666698146371213,-0.5586797438361919,0.17524817987648864
0.86257378577265453,0.063219835793879561,0.32536755649863069,-0.31602107793219619,0.74724675170470933,-0.55776954709621185,0.17506028304963939
0.86310098760517429,0.063792021100117835,0.3253129733971753,-0.31563208637445594,0.74829033182253035,-0.55642188865881281,0.17559227538019723
0.86384340717095853,0.064761655843342786,0.32555759917749266,-0.31508711196561956,0.7490769710508296,-0.55551333804976288,0.17609297136254343
0.86434052200920297,0.065629431438626873,0.3247621792396691,-0.31488801338910027,0.75007813173796867,-0.5541815505833011,0.17638351483467041
0.86469628720583303,0.066022592011670045,0.32455536372402521,-0.31432135044115367,0.75108877618130643,-0.55305580707198743,0.17662676245481426
0.86497056329965516,0.066822019078278366,0.32387906933398664,-0.31436405556124264,0.75182142613352154,-0.55214343837327962,0.17628785335064345
0.86591097992375865,0.068808833370848532,0.32348798103148063,-0.31403304218769468,0.75282225202551278,-0.55060565217464241,0.17741285484122502
0.86589528554066508,0.068604301989719604,0.32349248615032883,-0.31263070362270612,0.75419381824691378,-0.54955702520592986,0.17731554843645753
0.86654160849395157,0.069727771595724117,0.32315271557793451,-0.3128475355910999,0.75472862521477702,-0.54878523335247409,0.17704770377008211
0.86666700049544809,0.070400278783105619,0.32234503372440149,-0.31226014550302306,0.75598228801759582,-0.54748230864179237,0.17676963386952152
0.86645382649377989,0.071425727206023429,0.32181867375753515,-0.31121075378622243,0.75775481774208642,-0.54563278796449,0.17674943738118734
0.86618092143197545,0.071356997052807181,0.32054646323193409,-0.31005428550614678,0.75926141938943725,-0.54440255105438873,0.17610877170511247
0.86663799600376656,0.072279259651103003,0.32062678431231278,-0.30954416486798197,0.76011431937570839,-0.54351955835727128,0.17605431309486272
0.8663035988045058,0.073302542172570567,0.31989393026316226,-0.30881644050680201,0.76147746983858355,-0.5421582498155445,0.17563855259561678
0.86603614590178579,0.073246325301063814,0.31907060676526927,-0.3084072765784866,0.76239349738514572,-0.54154990144751303,0.17425501754748862
0.86592030269889642,0.073196726467032722,0.31958145289743145,-0.30617803765597906,0.7641762481497244,-0.5401885834871788,0.17460230608746252
0.86547657968507985,0.073366734232589381,0.31888166192972889,-0.30547162808254158,0.76539239479193311,-0.53926693842012641,0.17335724835799196
0.86478554671419827,0.07397163822898159,0.3172075735266488,-0.30561721109081963,0.76649224512826453,-0.53835906543108292,0.17104758142538234
0.86409083397776987,0.074164597855672615,0.31644308907207119,-0.30379318162638669,0.76829453292851679,-0.53692095150460406,0.17073109062165576
0.86362989579272864,0.074315811201120241,0.3159644918695364,-0.30286302782015001,0.76956783495109082,-0.53595776855689958,0.16967204870517258
0.86266692076129492,0.074478667738853324,0.3147776773536235,-0.30153437433055175,0.77120355962804443,-0.53483872460695869,0.16813574686817118
0.86238182012989539,0.074986776824878462,0.31375294017773975,-0.30076872787001901,0.77252400430166257,-0.53364398489363196,0.16723914763003392
0.86086361153632507,0.073800520325860708,0.31312256178875347,-0.29948637799942218,0.77401580831092587,-0.53296967350341595,0.16477489190781869
0.86048707288830628,0.074796675265667384,0.31194124447069121,-0.29887788492364536,0.77528537795065777,-0.53176961911687193,0.16378542311137045
0.85978359375609037,0.074959447807538743,0.31118921666006227,-0.29759552915851528,0.77679217211245066,-0.53073259688531571,0.16233832872446638
0.85859845852682037,0.074417400865334007,0.31018737844900146,-0.29684886996148774,0.77805463469707314,-0.52994501193011667,0.16021865733858917
0.85865132444605674,0.075986518956571589,0.30915395485314928,-0.29679092243473576,0.77906033168753319,-0.52859634573579273,0.15989387488586204
0.85779861432299775,0.075558706130300288,0.30792282142228866,-0.29564426717459985,0.78049856854700617,-0.52757910439781031,0.15835637147166662
0.85692159962050851,0.074820694360491866,0.30756483368099818,-0.29402722758118177,0.78191053573709457,-0.52679873922724263,0.15699360462401427
0.85617975003985658,0.075664824524279556,0.30612762088278833,-0.29333891104453275,0.78334889121037177,-0.52540249630723035,0.1557851558423316
0.85544911477796926,0.075585810671892531,0.30460813459104391,-0.2928817372082157,0.78435871429462578,-0.52462359060267538,0.15418100889258582
0.85507435064896964,0.076108583669565785,0.30359635342367702,-0.29252047343880261,0.78544494820726896,-0.52347035086811589,0.1532540300182379
0.85444757979837604,0.076473237384568932,0.3025079275748358,-0.29137311540739502,0.78684910645614248,-0.52215155519743861,0.15273488367709312
0.85300411906173845,0.075402184401341485,0.30135880311987051,-0.29026073992760809,0.78826224638679643,-0.52114408550058888,0.15099727125240886
0.85271464943388908,0.075982931225590106,0.30063071189862967,-0.28962546139227441,0.78923518944709781,-0.5201983411464205,0.15039479286274554
0.8520411471621947,0.07664754078649301,0.29902502569209199,-0.28942128302898396,0.79032613515473993,-0.51905260808519194,0.14901111052934451
0.85144594906602711,0.075951807331024634,0.29897627408456029,-0.2890397931115477,0.79085961829422913,-0.51882555296531296,0.14770615335786474
0.85095137726842629,0.076262505984926163,0.29767493502138376,-0.28884462011993872,0.79168333360016063,-0.51797832203856142,0.1466449543135431
0.85075740843736147,0.076572782806133,0.29648702850680964,-0.28836598652972228,0.79269377302703503,-0.51685470020941549,0.14609195353727988
0.85035698044953223,0.076927642583915559,0.29523257463562769,-0.28865280682597755,0.79338597932360821,-0.51596255496547605,0.14491682717235507
0.8500361747720333,0.076947867728729594,0.29440077606023285,-0.28818630346379626,0.79412268283558596,-0.51533743815357524,0.14403174628946921
0.85019816628750899,0.077711017917562561,0.29343940376598371,-0.28807741917976631,0.79483865328294023,-0.51436350391626051,0.14378143706707813
0.84988751841662169,0.078083938102735284,0.2926861710859136,-0.28722622685009863,0.7957295540270648,-0.51338991303622594,0.14403599775750717
0.84942972010315299,0.077920399146712907,0.29143878828429509,-0.28719302145332454,0.79640114829058128,-0.51276821067295142,0.14259783151651848
0.84917202693477001,0.077681782848924338,0.29054589651234525,-0.28729408761427511,0.79689679371817768,-0.51223650496548967,0.14153222376656566
0.84848404352450468,0.078071524295497879,0.28893431124786545,-0.28701443080569594,0.79784187875262436,-0.51114149597857206,0.14073174519827553
0.8480581023404471,0.077355643037223143,0.28806194502675525,-0.28671414799754324,0.79847859595069015,-0.51053613626228,0.13992777678874152
0.84822147863662334,0.077988327372947128,0.28730735357151532,-0.28697274409289136,0.79880857440134334,-0.50994391243828241,0.13967359012292394
0.84735452079477391,0.077297468908966535,0.28601247771351385,-0.28610402313569144,0.79977609206061762,-0.50924261840033935,0.13847254644363399
0.84641848644358941,0.077060682403106387,0.28473143556296171,-0.28577820843007151,0.80056471594792022,-0.50854587573933996,0.13714242025803708
0.84660096028173593,0.076849289370754525,0.28436893776611039,-0.28500954644989701,0.80119048897570933,-0.50800818824541694,0.13708041246982286
0.84652926438631293,0.076849169619056745,0.28418070322604788,-0.28538823345430253,0.80129175955786724,-0.5078163765791337,0.13640967688741529
0.84647389622115177,0.077401066724099826,0.28229058976680627,-0.2857723619713502,0.80187079428982644,-0.50689294674534757,0.13563527173319123
0.84583192829022502,0.077082693338617628,0.28130894375642301,-0.28534317482128962,0.80260080847182802,-0.50623962730253846,0.13465754554373061
0.84570895247176936,0.076883917540400276,0.2806413983217963,-0.28543146354036891,0.80295456558587175,-0.50575428157119562,0.13418439513747757
0.84517135691927292,0.076349131070502452,0.27956271084553347,-0.28368650913091253,0.80437180855173485,-0.50455279171250145,0.1339195225478686
0.84379517738763843,0.075554241655881912,0.27828809245095193,-0.28382251829921945,0.80478911614413851,-0.5044005929371439,0.13167877006899503
0.8435975097534294,0.076137562164978148,0.27747462643793269,-0.28400695438804602,0.80524070508807266,-0.50380483186933867,0.13079811968678023
0.84246919558412359,0.074704954734069171,0.27685116378352714,-0.28198444193909056,0.80655159479454197,-0.5030440439243985,0.13002303377043803
0.84196687406332171,0.074533038734665921,0.27576676077466145,-0.28257036817576903,0.80678594794617542,-0.5027512784471766,0.12841952049953589
0.8414003109819751,0.074194534145449839,0.27512223573607314,-0.28155419018670597,0.80757634748274676,-0.50216024586135077,0.12799518917210118
0.8409027419428593,0.07416277412497356,0.27409850324338325,-0.28163715055162136,0.8079902888466276,-0.50171212509486318,0.12695334612172751
0.83951248473853501,0.07314534864675748,0.27333301868238924,-0.28088805112721504,0.80864790857098601,-0.50149259440746585,0.12528224316396183
0.83835379777387797,0.072906730718991453,0.27167454235251404,-0.28061318574576449,0.80958756687013989,-0.50062343012232335,0.12328987293147424
0.8371894204649053,0.072398458093379872,0.2705911594965032,-0.27970440995085222,0.81061545841110705,-0.4998313943814891,0.12180557799071627
0.83630692033760401,0.070769590074183819,0.27074023917453538,-0.27833203019777369,0.81114898529343737,-0.50008017433590624,0.12036786888361091
0.83595368878142162,0.070678924570936594,0.2701046025636582,-0.27767752639843224,0.81185424322537159,-0.49939349993479426,0.11997504454295346
0.8351168154236841,0.071048396578404976,0.26834986006406936,-0.27749541865473359,0.81277133874153418,-0.4981881017494606,0.11919588424604935
0.83450226522480009,0.070448538585415804,0.26783581504467802,-0.27683192430779524,0.81323050678206077,-0.4979352960864748,0.11866199658825201
0.83411406789444109,0.069659220629378751,0.26733744256401537,-0.27645415458721817,0.81354729199903841,-0.49784511904991358,0.11774608923728756
0.8334336861292686,0.068888550227067163,0.26739504550951532,-0.27590554639274106,0.81400988063313306,-0.49751007680389947,0.1172508728322887
0.83354428433382743,0.06905432103627418,0.2665858427120269,-0.27589945731270504,0.81429489613797945,-0.49707635460668903,0.11712561320700608
0.83268421605719045,0.068619638744087705,0.26578958215887394,-0.27571273474103225,0.8146369513671301,-0.49683250121074946,0.11621786054458208
0.83318061154427137,0.068781733922492885,0.26585785052857197,-0.27534720854388028,0.81501179404254664,-0.49623103428502946,0.11702329225864561
0.83254097588255582,0.068517960241730305,0.26446240604565319,-0.27571789434674138,0.81530313881578675,-0.49574917776975308,0.11616017955710452
0.83229027283302859,0.067841432146445294,0.26457102654806414,-0.27596689157902965,0.81511724205693969,-0.49609291642216591,0.11540352996960773
0.8322907760896795,0.067841762244375992,0.26443720050320052,-0.27551273407895971,0.81548653078356093,-0.49565926446398678,0.11574258085055905
0.83213136120633702,0.06762153999317283,0.2635616521537994,-0.27570874829033737,0.815690311702707,-0.49532912482298269,0.115252156650598
0.83241612596360204,0.06845712506293751,0.26273831645305445,-0.27631423238258157,0.81573585425759021,-0.4948217300738551,0.1156586205528192
0.83201147725769897,0.068133613033378074,0.26280842380278235,-0.27623685514626545,0.81593273155798141,-0.49467567400221946,0.11507803865934678
0.83194418880072807,0.067741766414436105,0.26238356754284298,-0.27507873727416415,0.81670616268682261,-0.49386945930127063,0.11582611665115607
0.83204985392428787,0.06828190725939437,0.26194822377398508,-0.27541567991226329,0.81682875144232625,-0.49345591169417147,0.11592349757365945
0.83196034696980803,0.068435507932174428,0.26179351332858736,-0.27518339825398763,0.81709847502876631,-0.49308792247110134,0.11613991623978753
0.83161187310372231,0.069272873357428669,0.26059024255029151,-0.27557409496308671,0.81742399976230373,-0.49234641447115701,0.11606864759817126
0.83128750265405671,0.068591046563100166,0.26074831068061333,-0.27549668167243069,0.81752933434162134,-0.49227186932747724,0.11582647602019154
0.83129814982671035,0.06954151971294914,0.2598990939399391,-0.27585441160164692,0.81791518747271108,-0.4913766140146188,0.11605219903525008
0.83044040081795656,0.068936875530968347,0.25943507552636341,-0.27577772008440848,0.8181942806800252,-0.49112896155911273,0.11531310110047931
0.83007360959421872,0.068982385837399296,0.25916377795751411,-0.27575863278924273,0.81841500618622764,-0.49089077541065679,0.1148054907577537
0.82886967656801702,0.068319556670664736,0.25841263798667446,-0.27525923659696427,0.81896117230777077,-0.49050961122466463,0.11373333819319037
0.828891602182114,0.069278404365167454,0.25810118243097957,-0.27515782436035197,0.81936144658026666,-0.4896723486584425,0.11469953143101835
0.82854212824334827,0.069132111205964589,0.25738854349520546,-0.27500904898716994,0.81962155490033639,-0.48933727526720228,0.11462792309030732
0.82803294821031825,0.069906231412109401,0.25671964409367193,-0.275565396859417,0.81985463234564793,-0.48868610301845117,0.11440273856745803
0.82694617029616746,0.069155761500268947,0.25642691140404572,-0.2754168799139618,0.81996671139951227,-0.48888237505509619,0.11311126299186795
0.82662830681533572,0.069367862671435104,0.2565430804642212,-0.27492366076174712,0.82045238025902145,-0.48826203619004843,0.11346830613089036
0.826175995895846,0.070353321859860693,0.25531653250278502,-0.27512913955847468,0.82101260914986818,-0.48717731934991715,0.11358041949987616
0.82545100965363016,0.070001445615069893,0.25528612270439316,-0.274554107848972,0.82141863919977143,-0.48684438962307452,0.11346365643229853
0.82502446307411026,0.070751663800336137,0.25467651067605401,-0.27499207914210744,0.82152748951042354,-0.48642674892668086,0.11340616524872718
0.8248335770623233,0.070934673670446827,0.25485846544736857,-0.27492135483632624,0.82163211250408008,-0.48616987275034967,0.1139200385663118
0.8235285296115944,0.070802265897805736,0.25312997751755295,-0.27472135775871859,0.82232584905151729,-0.48529961109959158,0.11310464640982865
0.82345251734419234,0.070739027566283419,0.25337856913656337,-0.27474218738084299,0.82232253082809126,-0.48531824154535308,0.11299818666243647
0.82278207597443787,0.071556394630375858,0.25274139831886688,-0.27521575917602076,0.8226292665495164,-0.48449704009336553,0.11313705784639647
0.82167558346264302,0.070938389534724797,0.25223772105664616,-0.27482746497363469,0.82296142082892754,-0.48426878600693202,0.11264149867065276
0.82161430474675889,0.071801348652625399,0.25204026721791167,-0.27530073131453492,0.82300434283840529,-0.48383127427977901,0.11305156803694459
0.82066143702128636,0.071331550164744101,0.2514646931763117,-0.27488446033549196,0.82345109310754927,-0.48338270890909779,0.11272970972086177
0.82026346859602728,0.072537579187222812,0.25084104583115346,-0.27528757150785943,0.82386248987891231,-0.48223397105303062,0.11365627086196832
0.81928593578393427,0.072217467650678879,0.25029745103565409,-0.27461045231562747,0.82428774962636031,-0.48186524813557169,0.11377472449608923
0.81886896919298136,0.072715723298757862,0.24972609270297003,-0.27512237043206117,0.82438531446120922,-0.48131851777684564,0.11414472845312201
0.81809142676353219,0.072317891003586293,0.2497937600948974,-0.27506163518485749,0.82437471908816451,-0.48139202421359517,0.1140576100103783
0.81807568039987999,0.074162967601304544,0.24854646619886472,-0.27630023550831423,0.82450952859627136,-0.48027777626245688,0.11478447081549774
0.81725869220714964,0.073471351844235241,0.24849761469478462,-0.27607575255816907,0.82465638475748892,-0.4801346035431131,0.11486857015148411
0.81742896011688548,0.07464579857352098,0.24846805034262071,-0.2765452355143263,0.82456902403807475,-0.47973921211442899,0.11601269616317632
0.81699317041546848,0.074640538769939702,0.24769684477384274,-0.27700138613656633,0.82456706232288468,-0.47939781262100567,0.11634916873284551
0.81685790179147055,0.075109384436298166,0.24757229164209543,-0.27697065929713971,0.82484485507229643,-0.47860877542350005,0.1176939209852729
0.81674856016465125,0.075889057422447226,0.24767853061373543,-0.27758983069419052,0.82477768209509794,-0.47813594624680966,0.11862410345151612
0.81671666875040971,0.076858959218349232,0.24703747054546932,-0.27809745935506913,0.82497524008800427,-0.47726172488076374,0.11957801765305093
0.81646162237913533,0.077092104075259002,0.24730433867288165,-0.27848252558681735,0.82472790208287394,-0.47730405355901839,0.12021734868519894
0.81604610390090149,0.078656524644189582,0.24587419426021717,-0.2787290045674653,0.82527205164678419,-0.47593049710591134,0.1213521516416478
0.81492748229193523,0.079129049847076346,0.24507233672057205,-0.27952224431304579,0.82541166416417699,-0.47534821825756168,0.12085930247723228
0.81434787792084218,0.079766907400737039,0.24450819156692288,-0.2794323353303933,0.82581500938055086,-0.47450473367705343,0.12162400244882533
0.81383148503799707,0.079385244553530757,0.24483771462573053,-0.279514984890743,0.8257295562361715,-0.47449492158404355,0.12205180281542473
0.81365355963091468,0.081176601861108741,0.24389622237716191,-0.28072181640260974,0.82573142241813358,-0.47359990454277884,0.12274367700218169
0.81276078527888307,0.081141322149807238,0.24350365103637128,-0.28020835237269837,0.82619124493527984,-0.47296369875187066,0.1232746758901431
0.81129360887177937,0.081277917235047833,0.24286642255176955,-0.28006139567514032,0.82670053663547272,-0.47225349494492858,0.12291653221358809
0.81068760425626596,0.08235241934230049,0.24248734181312437,-0.28021826535764638,0.82703087461298153,-0.47143010625880138,0.12349619876600876
0.80933446855807778,0.082175141938082716,0.24168297200100242,-0.28081171254351595,0.82718671237044461,-0.47108745088609255,0.12240726528191209
0.80807381839760617,0.08273151532988933,0.24113114677859532,-0.2808740507168993,0.82755166858928475,-0.47041999072748425,0.12236435662775712
0.80662286098086644,0.082827712404398554,0.23997146651492759,-0.28004703882230236,0.82834860523069287,-0.46951290094354392,0.12235146140035849
0.80580011434174181,0.083424489576797309,0.23993836782502614,-0.28039562189182071,0.8285104507958394,-0.46905811228061856,0.12220153620031397
0.80414154708425989,0.08364533527510655,0.23913267071868194,-0.28019807573433597,0.82903967209705509,-0.46838646719852089,0.12164036250057593
0.80250758211198703,0.083747048449425848,0.23826013007858732,-0.28024393884427329,0.82952259984614596,-0.46769200367425057,0.12091228549945897
0.80141095738888846,0.084787159954423971,0.23720054227336296,-0.28030845798089077,0.83003501344249409,-0.46666168523635382,0.12122671477962249
0.80043763298184778,0.084877548775260422,0.23768401619461557,-0.27996390106697833,0.83010481036374417,-0.46673351826133402,0.12126846598241559
0.7995349631569646,0.085582102529223922,0.23678054221171224,-0.28092256878687361,0.83015709946050542,-0.46620021587326627,0.12074377533117225
