left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0.22914650901082717,-0.25211659630880795,-1.4114174850325869,1.8541748461243595,-0.11552538179509728,-0.12556986846440912,-0.31780444878121467,-0.22839330768898092,-0.26784411850024381,1.4099507312265094,1.8426888030714039,0.10965147920471884,-0.08752198268726423,0.31825169758805838
0.22884042969433799,-0.25256457900537382,-1.4113921604529744,1.8529762187711485,-0.11539004242581001,-0.12406500988833939,-0.31758118710236138,-0.22841181417908679,-0.27162521724674638,1.4073533547970463,1.8407923154539312,0.11001536383675894,-0.081818526639514569,0.31787247163784205
0.22885330000822834,-0.2520792583130767,-1.4106354919267212,1.8526747140675826,-0.11474945124855887,-0.12367140607094348,-0.31704631388564247,-0.22909141524896121,-0.27398751902340784,1.4073121627307326,1.8388951659562376,0.11042436584406946,-0.077220681519101969,0.31791277194438622
0.22886254333371095,-0.25391187536060927,-1.4110694855840071,1.851476727736832,-0.11488199990843004,-0.12137965207825743,-0.316853982317789,-0.22909203638045711,-0.27829863193826399,1.406887927639368,1.83809856370331,0.10972932614988222,-0.072218460483459326,0.31671620180636767
0.2291629942527228,-0.25473284660997014,-1.4106515129516282,1.8518773321111779,-0.11457413511249295,-0.11867475346997554,-0.31638168943365047,-0.22878980237076582,-0.28215792009916096,1.4060493219231132,1.8369033474836201,0.11003476155917738,-0.066113300840065045,0.31646181029697801
0.2284697185721192,-0.25426704070564299,-1.4118838797751638,1.8510773743203723,-0.11425176114718616,-0.11718139846637118,-0.31624521251389265,-0.22909070391867187,-0.28402677553570516,1.4052476742433995,1.8353991210488851,0.10953169621292633,-0.06111249433770502,0.31573353170864638
0.22845275683758243,-0.25508597208481637,-1.411420307112669,1.8499777575542276,-0.11463660898888936,-0.1144704807205592,-0.31636540476721048,-0.22879612610387243,-0.28760131265743494,1.4044854608874819,1.8343181063887066,0.10938292399453788,-0.053007076123184331,0.31514297757823151
0.22844383448163369,-0.25556754698290862,-1.4113731338648732,1.8483823029323796,-0.11453569890281905,-0.11026280717655425,-0.31613652346172599,-0.22907434877230506,-0.2903625181359003,1.4040386585694697,1.8323092383289832,0.10920285974121825,-0.04690222329528073,0.31467327129404499
0.22845111065709878,-0.25518948604770902,-1.411354937637288,1.8476937064747632,-0.11456463374467328,-0.1040607436656379,-0.31612608243321094,-0.22876578255571581,-0.2930380411570041,1.4035812443789866,1.8308143068581044,0.10917221248815207,-0.040796014527209025,0.31436561320241946
0.22914651172216402,-0.25521238847272248,-1.4105308101037926,1.8457934321945242,-0.11508123726829041,-0.097159759229586334,-0.31643130211589959,-0.22875110538036392,-0.29705832278198946,1.4031015285456527,1.8289222371045653,0.10941028504862414,-0.033487789727999311,0.31422915203160073
0.2288430681035786,-0.25606223223336649,-1.4112872321596559,1.8458023652561093,-0.11454273768945721,-0.091455735681802236,-0.3158083153909006,-0.22903901181514164,-0.30012642479149731,1.4030348170413103,1.8270248002088318,0.10878825396536303,-0.026580526538330262,0.31340195957957362
0.22992704186973564,-0.25732996584569395,-1.4108391282907675,1.844595320899159,-0.11370283434183404,-0.085245503049709584,-0.31481128557768517,-0.22872642350908823,-0.30375254493781312,1.4018532164507753,1.8251294339101745,0.10934094490468309,-0.01926931608766206,0.31365690346965619
0.22911882650697407,-0.25931796945868785,-1.4107879993571242,1.8438033538498118,-0.11455355153293223,-0.079541274657806887,-0.31523626374648378,-0.22828824882861845,-0.30700344000015151,1.4021527706807264,1.8235214404474926,0.10878986966458898,-0.011156264764445268,0.31293261236078984
0.22951701653335335,-0.2604741910877329,-1.4096389645397378,1.8423066633112033,-0.11388339570035026,-0.071830502486473283,-0.31435478673966433,-0.22938717318333099,-0.30972543325434387,1.4004730690035101,1.8201370799681149,0.10891191473135663,-0.0042437697710769268,0.31291200024893778
0.22991492701966273,-0.26347300627877956,-1.4088552838176258,1.8418942082183769,-0.11285778460256417,-0.064140567176432628,-0.31298705590049158,-0.22864974249207864,-0.31336477722794442,1.4015788463669643,1.8185299845675849,0.10919652000639965,0.0034654401781615647,0.31304184581315825
0.22991192990519782,-0.26634992167879162,-1.4075496906837259,1.8404133543680103,-0.11237376487988789,-0.056120120832826012,-0.31212397939155834,-0.22894324407855327,-0.31620391636494705,1.4006815280160176,1.8158469198334788,0.10949605078663856,0.01107747946505417,0.31325542773383397
0.2298957978618803,-0.27012481846363645,-1.4072210516287693,1.8400024655810747,-0.11200733875585729,-0.048025749752788609,-0.31136026988125809,-0.22890604905823256,-0.32055901358733002,1.398657727373527,1.8132420951316042,0.10958372024759221,0.020289648954889161,0.31329018525460767
0.22949920697193962,-0.27240592723640611,-1.4067764216761562,1.8385069742569042,-0.1095394585077117,-0.039623635928952183,-0.30880052589631374,-0.2281981057589289,-0.32448723829237797,1.3973669299214575,1.8109536572063765,0.10923123890893288,0.026502528052282034,0.31294674669806644
0.23029734397084389,-0.27592459726660984,-1.4063021217601275,1.8373122968719409,-0.10649952878548787,-0.031217534818286926,-0.3056424628543547,-0.22818323811093733,-0.32665068374262851,1.3969626034691955,1.8089706783998563,0.10948991744452925,0.03531512358855346,0.31321903433345383
0.23028532729046408,-0.27901009474879945,-1.4061939304746061,1.8350188185904064,-0.10428761931754388,-0.023107526673901417,-0.30331276535473123,-0.22695824617504276,-0.33137204777785911,1.3952852356409913,1.8063624779180931,0.10873100017299778,0.042228831834911468,0.31258113626060319
0.230251232564713,-0.28154832558877091,-1.4060237654523444,1.8335273309498215,-0.10391698406292557,-0.013888896851396625,-0.30277697845376161,-0.22732997338058858,-0.33414798501377024,1.394738604133607,1.8040766904567362,0.1087545039631455,0.050238503927985859,0.31269246371410042
0.2302221024379624,-0.28484744887159463,-1.4066681799713905,1.8323356104918431,-0.10347156113791951,-0.0058734419728485952,-0.30217989432004594,-0.22808669786766786,-0.33781922535647763,1.3930892070916721,1.8013714943348091,0.1077323554509473,0.057950488995804815,0.31184623723485794
0.23058084259507666,-0.28744262180578867,-1.4044766273281843,1.8323445424748681,-0.10385444555853739,0.0037483666537004566,-0.30243829042498999,-0.22684961148016966,-0.34145091788902554,1.3924930457425482,1.7994819484183886,0.10584379871253952,0.06606655536601537,0.31011152263033509
0.23054092003344448,-0.29121530603856044,-1.4055089206209175,1.8304525809300847,-0.1046332318238217,0.012668610519768628,-0.3030836864887565,-0.22640208872420467,-0.34484630831165358,1.3918416267698837,1.7967953318949428,0.10397150525683906,0.074886048767838304,0.30840907380643667
0.2305038816729682,-0.29527135070257637,-1.4064336724045017,1.8281608010878019,-0.10417146002616204,0.021487958467087002,-0.30255034519561996,-0.22565416347176739,-0.34934189982010683,1.3912875756642586,1.7949083697227983,0.10166225931778829,0.08220352735391924,0.30634220117122679
0.23046684983315752,-0.29822816037933458,-1.4059624473368648,1.8274691757432868,-0.10467539172481378,0.03030726001684091,-0.30305100370712318,-0.22630691694027466,-0.3527074025808874,1.3883695350694183,1.7926213697439064,0.10246328432962547,0.089522593516857082,0.30764555729021098
0.230423674114558,-0.30272517919592778,-1.405354719228709,1.8254788374592255,-0.10396478741862042,0.040329155185951343,-0.30239502593251105,-0.22599183487244959,-0.35628433810642413,1.3878683841126025,1.7903423810391119,0.10445245090673831,0.097134538203924148,0.31010031021962109
0.23078733282219244,-0.30637858122173373,-1.405903777164863,1.8239858151028496,-0.10522980977659309,0.049949290901894178,-0.30373416208480286,-0.22596294895794405,-0.35957160667270066,1.3858259410320948,1.7883470253682496,0.10476731872209805,0.10485615420640121,0.31093438120139361
0.22954797257116855,-0.31014954643653686,-1.4057168616076041,1.8212945279070409,-0.10506484978355023,0.059469545869305349,-0.30371125354227402,-0.22622211361840208,-0.36365314227489987,1.3848886166406564,1.7849526001818838,0.10498114776720638,0.11136578082833123,0.31166239295506865
0.23030395235131365,-0.31424251856393554,-1.404420317919334,1.8198040269012183,-0.10544006708506901,0.07029211372071667,-0.30436335928802372,-0.22548100900102924,-0.36773717325655303,1.3835602146530888,1.7822697051458054,0.10503057810746029,0.11988891611439195,0.31233089676006698
0.2294800674588148,-0.31805507555701312,-1.4046058972211108,1.8167386268721815,-0.10617982251179711,0.079512950788530934,-0.3053625826905404,-0.22584378528210969,-0.37100041055941374,1.3818379103918623,1.7791719530972931,0.10534006531202274,0.12710100710984312,0.31325221571542622
0.23060762398889098,-0.32180059608497041,-1.4043170054879055,1.8156297167728934,-0.10552413325509073,0.088339198169479188,-0.30497397814112298,-0.22610498588632741,-0.37419326490797339,1.380983844189432,1.7772801998879242,0.10587383115676044,0.13401466455762231,0.31436479138561302
0.22979029218967123,-0.32510895599493395,-1.4045820428537887,1.8140519731218083,-0.10683245665302767,0.094853683775441525,-0.30662471466104779,-0.22537248100337914,-0.37825356252014047,1.3800606654656133,1.7741852628933232,0.10593844563467866,0.14022563341995731,0.31512615272966288
0.22935739660356672,-0.32984865812391384,-1.4047848624789383,1.8136410763154063,-0.10725843152352077,0.10136894802901882,-0.30750398266040607,-0.22495474114030792,-0.38095619048141804,1.3783816932431066,1.7718873230320287,0.1051945494187459,0.14713974712681066,0.31495058857721153
0.22973177968567782,-0.33318521770051412,-1.4043166667256404,1.8117583374794131,-0.1073076538318558,0.10798635661129571,-0.30793522746440893,-0.22412208560763541,-0.38497994625763138,1.3775876941706318,1.7688938905291005,0.10593506745487041,0.15213986390473436,0.31650894006520486
0.2293059089881076,-0.33568794355768294,-1.4041793618994118,1.8090685325822649,-0.10761681932777982,0.11560295575062381,-0.30857884622683596,-0.2245067380810834,-0.38775682518558779,1.3756239203383021,1.7669942912582106,0.10562392015405608,0.15745362967104193,0.31688247248304485
0.22927062708362811,-0.33930129344195098,-1.4032224133410345,1.8071729291172247,-0.10782371968088938,0.12251969058934173,-0.30933560715034114,-0.22405901595398653,-0.39260194144821636,1.3738259142775395,1.7643102831668336,0.10629213219895113,0.16366523255422771,0.31870408372306819
0.22921848122660776,-0.34305272560209016,-1.4026247845788145,1.8056731962954276,-0.10759489299214936,0.12983662810333868,-0.30964602612026138,-0.22360304089320215,-0.39515508747221284,1.3731960013559814,1.7616199592480635,0.10701674557820476,0.16788574597867398,0.32007149345791031
0.22919985641029295,-0.34703467565434587,-1.4029074397415031,1.8025922817068631,-0.10876027659839453,0.13604775550188111,-0.3114228465234532,-0.22325638951199339,-0.39839222507457023,1.3714885340723615,1.7597305187340087,0.10726991239402663,0.17170403916619789,0.32120226480337971
0.22836827429498022,-0.35073052774352342,-1.4027462372076773,1.800695003577808,-0.10889536484905307,0.14096483575623725,-0.31213273206997305,-0.22321616527448379,-0.40208287549114113,1.3702257610303419,1.7574448810134906,0.10852740686467767,0.17591622327817447,0.32349366102466554
0.22872260611004916,-0.35403888555529622,-1.4013031654893355,1.798007234647957,-0.10921276130319367,0.14679038761164828,-0.31314866053502888,-0.22275766240580572,-0.40467227396064637,1.3683719813642132,1.7562593948757959,0.10937080655930898,0.18024202544294038,0.32526953003720882
0.22760346660818151,-0.35834279156472737,-1.3997299257529523,1.7965122768559318,-0.10958264984241052,0.15249961249879304,-0.31445563582552177,-0.22269511683653676,-0.40838771489894382,1.367400404142769,1.7528792044029504,0.11015333228949864,0.18486411811232623,0.3270335726996127
0.2275549477631359,-0.36330428065718678,-1.3995260820425099,1.7938276643873912,-0.11075567834294958,0.15791395041113615,-0.31657938382999556,-0.22222988757133227,-0.41178480035474863,1.3655268467161512,1.7505911311466071,0.11068606297678289,0.18788728602970758,0.32863209987241593
0.22709945429562356,-0.36626302930588717,-1.3984251881916403,1.7915353454661058,-0.11013108275597067,0.163748269303129,-0.31656720884919731,-0.22138426669083086,-0.41547701695990769,1.3630528053312958,1.7479055249169844,0.11165067665080441,0.19140169654728226,0.33092149033010321
0.22703090320601321,-0.37056370341703154,-1.3977990063109962,1.789656362426258,-0.11119520707137703,0.16836922918049135,-0.31859977562535413,-0.22131812313626606,-0.41916081901350721,1.3608896222809206,1.7456216580497457,0.11207258475623998,0.19412488858124116,0.33252369838414286
0.22700015000127985,-0.37454150358131688,-1.3964590169633262,1.7873637720866691,-0.11205044031881282,0.17338821783312416,-0.32047963945358454,-0.22087233982605375,-0.42204171434291426,1.3603201174885229,1.7433323396432505,0.11343400407039117,0.19714100146939986,0.33480609577107395
0.22615902477786604,-0.37855529053149117,-1.3951840987266215,1.7850745046633563,-0.11331776132274474,0.17800677150834773,-0.32287229431182091,-0.22011705986472357,-0.42609762333845863,1.3577871083023167,1.7406465716526613,0.11361267209631057,0.19986211908780374,0.33633315465800251
0.22609841429901936,-0.38241606770770248,-1.3944814009041504,1.7819917708504418,-0.11394142715635035,0.18223581455805254,-0.3244212627482394,-0.21922079556174601,-0.42961435876880916,1.3563015742652778,1.7379684349732669,0.11345854978312012,0.20338737874604151,0.33721566423258181
0.22603674938340321,-0.38585266329685836,-1.3925931648919658,1.7801066094455156,-0.1148649337189333,0.18606266123532886,-0.32644922422629213,-0.21879066626561258,-0.43282155495999652,1.3545941139419211,1.7348791227582243,0.1139530300602614,0.20639567111789547,0.33881472416764147
0.22449362010360199,-0.38985790402297038,-1.3917173888898857,1.7778179329191983,-0.11588384127073581,0.18917869888628558,-0.32858627348390523,-0.21831469941812529,-0.43612663210208091,1.3524039121339135,1.7329942765330235,0.11403724420695532,0.20871704826104895,0.34007279043131233
0.2244383211073491,-0.3935797568017535,-1.3906424379110844,1.7751314824373801,-0.11598524612491877,0.19260620488852917,-0.32963156234160623,-0.21716996632730534,-0.43937733176536398,1.3507563580335673,1.7303037148417804,0.11391411402592914,0.21182572291160506,0.3410219754422214
0.2254875639176406,-0.3977738385601477,-1.389290762297112,1.7724538077900869,-0.11699781162477206,0.19612649978943331,-0.3318454313203566,-0.21591255985797594,-0.44310227097287358,1.3493418342979524,1.7288159581940086,0.11349268635799163,0.21493774024930445,0.3417196398753336
0.22353133799837224,-0.4022168588032235,-1.3878733896323217,1.7697608562013558,-0.1177696145244109,0.19924573284007255,-0.33396110363970688,-0.21556308093949009,-0.44587899043294243,1.3472703591205364,1.7269260006177973,0.11283662347567731,0.21724870293159892,0.34201960293201344
0.22428358010293298,-0.4043603162955452,-1.3861514124327974,1.767474399017088,-0.1178394344665686,0.20186980510627181,-0.33478037817183048,-0.21433195248661777,-0.44825289539727842,1.34568807074066,1.724632147742408,0.11248251197033646,0.21994810375621704,0.34253906823754315
0.22299409959118557,-0.40830370570501195,-1.3841672179953759,1.7651895316191923,-0.11727190384642644,0.20539646336522172,-0.33538411464383827,-0.21349844830566819,-0.45105807714901702,1.3432805198688345,1.721142476208029,0.11197334237107583,0.22375470025480157,0.34314442412037516
0.22298162818527764,-0.4129131857173246,-1.3822512367698754,1.7621975919790596,-0.11717005737661086,0.20809552789462982,-0.33660838975953761,-0.21319159579821945,-0.45449331584069397,1.3414199219466745,1.7192389307523888,0.11156784519057411,0.22684854970623702,0.34390705338930638
0.22223031177485858,-0.4169244305855605,-1.3813513287700587,1.7591069879840766,-0.11693439104358046,0.21110491431779146,-0.33741450356444991,-0.21235632872083199,-0.45687893608240232,1.3394237059872256,1.7169440771910454,0.1107487338073336,0.22985117863925164,0.3439995049870751
0.22219275219638138,-0.4201641305945209,-1.3796152089106093,1.7576138021159828,-0.11718261649167785,0.21381700588438848,-0.33877443188692241,-0.21083910399423889,-0.45990266865910384,1.3381865046745196,1.7135504320825348,0.11045470989742266,0.23254553555102397,0.3447280380431853
0.22134650434653644,-0.42377323466591471,-1.379025878203479,1.7557205238716065,-0.115932585677954,0.21612345049766371,-0.33828691151397494,-0.20960794318237438,-0.46267145985755698,1.3358030966338477,1.7116537949935731,0.10988361404957418,0.23605188422992571,0.34535764626013465
0.22093130105363246,-0.42770728408491671,-1.3766866878968076,1.7526271573471763,-0.11550112804420705,0.21922626354291253,-0.33915878917953857,-0.20921436095461754,-0.46446806369417015,1.334384971444839,1.7096510828132054,0.10965093582955004,0.23984407348941741,0.3459135619474385
0.22123211945754231,-0.43199140453693458,-1.3743523240284312,1.7491504734267993,-0.11395182512437879,0.22235189812539463,-0.3387898694521092,-0.20810177554598486,-0.46715558847293998,1.3320806557997598,1.7066505927533413,0.10869809526917998,0.24334224544998287,0.34606769751357169
0.2201081738613217,-0.43346021688423342,-1.3728466065899299,1.7476510715440368,-0.11411514436428898,0.22493913738641805,-0.33970446162185153,-0.20726596248200532,-0.4695342482142133,1.329990684370266,1.7050582801100718,0.10818191186512431,0.24714241594140354,0.34664768341300861
0.22011270367396762,-0.43730827217614743,-1.3716870559916425,1.7442509126365684,-0.11288879101046158,0.22763421130186556,-0.33941254412680266,-0.20614278644826525,-0.47228428151731516,1.3288342698205649,1.7020655747782034,0.10820069867507282,0.25174231991682899,0.34777498029156906
0.21970077800345955,-0.44066466404173305,-1.369393772948829,1.7411524643222751,-0.1126487846052938,0.23032829828021928,-0.3404340415448589,-0.20491541172673114,-0.47423738554516903,1.3268658309792691,1.6997675483781514,0.10753037985475676,0.2559466235434073,0.34809107524447769
0.21808867507051896,-0.44328074623459057,-1.3667400582902995,1.7388505612176213,-0.11253528452319976,0.23342281144648161,-0.34159281899243038,-0.20449074733211164,-0.47696785816362502,1.3241195390231062,1.6970756249483441,0.10723996304909823,0.25944610049288763,0.34921583581877652
0.21844905350520899,-0.44846287800817836,-1.3662777692887911,1.7357631083014631,-0.11097661471777949,0.23612368537109593,-0.3411094271800294,-0.20373998965840567,-0.47939841366939323,1.3220798951294641,1.6954839641897885,0.1068779630226504,0.2640527375540852,0.35007988258953993
0.21802218066488585,-0.44958188410216676,-1.3639199591744902,1.7334646171644794,-0.11074112565762866,0.23882267532334583,-0.34166432790273038,-0.2017325655716454,-0.48125226650058694,1.3205050398234124,1.6928844898875868,0.10704677426913657,0.26784826217863678,0.35137983632375119
0.2169336131705614,-0.4540217058305957,-1.3620465759246674,1.7311578188762948,-0.11064661272930193,0.24141197803335049,-0.34314977469386776,-0.20138538493519625,-0.48370546144946308,1.3188487091736334,1.6905949495380101,0.10673062289505827,0.27285930862664104,0.35222049006245737
0.21649819333194514,-0.45684536236928547,-1.3608166824382586,1.7277671175040268,-0.11021744772980244,0.24531974002396811,-0.34368646483875259,-0.20015471487100808,-0.48535357633988852,1.3160812665456219,1.6875018699009343,0.10595263148339251,0.27826076545822026,0.35264159236996673
0.21565380185536756,-0.4596663702486502,-1.3583838158785095,1.7254730524272621,-0.10969452074147733,0.24802539855892028,-0.34441093299826137,-0.19936318021207788,-0.48755396293327402,1.3150616868970895,1.6862961916413326,0.10543163333276215,0.283151388825511,0.3530777457206723
0.21457653361068305,-0.46294234006583529,-1.3566609101234404,1.723164791741302,-0.10933024598912483,0.25100953588133912,-0.34531405581926289,-0.1978540894721327,-0.48984877410274758,1.3142554821977086,1.6839970973697183,0.1049427081299575,0.28774639009194086,0.35356374771956595
0.21414235364380424,-0.46493024058605337,-1.354662897717368,1.7208741533029202,-0.10924517544151867,0.25451495578210409,-0.3462733251074635,-0.19703499289091511,-0.4909960066749442,1.3127018781826225,1.6817027934309785,0.1045282240568058,0.29395144058826123,0.35401313690744296
0.21450533472428257,-0.46805092590028746,-1.3525387819372174,1.7177835545416704,-0.10818027829981168,0.25792071138631595,-0.34634523711926246,-0.19596863267335934,-0.49347810003054021,1.3112882289648335,1.6793880323633503,0.10403591566021847,0.29853560046843575,0.3547371611718752
0.21302126917110561,-0.47136194787630392,-1.3511816015298106,1.7150742583018648,-0.10744916079212906,0.26250109933273452,-0.34683686254882434,-0.19551859654682535,-0.49485881940008036,1.3092134537881104,1.6783065446372749,0.10336746079898775,0.30504742142672991,0.3551371534940983
0.2126161983565851,-0.47321057563063768,-1.3493044962935008,1.7116770919560094,-0.10750678938338522,0.2666994259284296,-0.34795180609025794,-0.1940009875669336,-0.49632884585021969,1.3073190032798276,1.6756027416645738,0.10279812694758594,0.31043942725441653,0.35568303645823179
0.21178016141950162,-0.47598757870052205,-1.3469138579527262,1.7089806647454946,-0.10685942410536164,0.27130427294553,-0.34866643129398106,-0.19280745728564824,-0.49897129186678341,1.3062655287238361,1.6745035501696719,0.10249808229172011,0.31613504091224875,0.35672748970023804
0.21176615457876483,-0.48096471175967914,-1.3446191920404982,1.7066835270677165,-0.10603280823999219,0.27709980876471058,-0.34977966944677485,-0.19200918138448322,-0.50039917238750198,1.3047183719721431,1.6724978328844557,0.1017870286381343,0.32193002998865422,0.35697907060290418
0.21020014282447519,-0.48264535692452315,-1.3421232646513914,1.7043941217641485,-0.10482367665313574,0.28170309977797359,-0.34962392041199292,-0.19047919721962731,-0.50236383732727163,1.303540684721314,1.670202561520501,0.10124881119424671,0.32692777762401459,0.3575672801918805
0.20981507508200717,-0.48519999671919301,-1.3407372146279817,1.7008917104094239,-0.10445450987048086,0.28668888446393725,-0.35039303204350936,-0.18970273651341243,-0.50302187065446846,1.3013628733538782,1.6682999784035952,0.10069616029856514,0.33302049199861561,0.35800516788359493
0.21022409921085006,-0.48817904744054325,-1.3388278823678721,1.6989863059048513,-0.10369407325166945,0.29208246310427327,-0.35096077703038436,-0.18815928172019467,-0.50503055169057076,1.3000423983681799,1.666804674957461,0.099939666135579142,0.33802108471224213,0.35843976401536209
0.20900432748991593,-0.48927876311073742,-1.3369075274380491,1.696290230067852,-0.10358157479751331,0.29737972796123252,-0.35187174070476335,-0.18738696404580688,-0.50565693144556123,1.2978952806202571,1.6652984566830806,0.099376069297375455,0.34330966026048743,0.35886408628764976
0.20785507208977025,-0.49365706085328109,-1.3360285321007377,1.6932001382404938,-0.10217086774554011,0.30317973233813955,-0.35192533180550933,-0.18631525979029426,-0.50777968748418223,1.2965471588003334,1.6636858716791005,0.098859724652207812,0.34789593024505072,0.3596385446585354
0.20707212633044561,-0.49580711623945767,-1.3341434662904432,1.6905947268603312,-0.10184635911884771,0.30927293682546786,-0.352933237331508,-0.1850709747696255,-0.50981623296480982,1.2948058620862166,1.66259858176,0.098195155158511405,0.35330217382242429,0.36040066301030838
0.20667283755973292,-0.49692331939839307,-1.3312051589772336,1.6879030196785096,-0.10198417542951045,0.31656926396297164,-0.35452943873006754,-0.18398561056231993,-0.51078513380833979,1.293013460823166,1.6613901361430143,0.097092537615708546,0.35788991483156501,0.36019546383374373
0.20625367436817349,-0.49958814274725721,-1.3296072305211943,1.6862882825448602,-0.10031437163656617,0.32196600009012355,-0.35396528655574311,-0.18248403257896251,-0.51118931050702576,1.2919097072155881,1.6598985214730706,0.096714646435856144,0.36438810325621845,0.36056356993095151
0.20551412425435003,-0.50200035894137296,-1.3279906692333365,1.6837015114508183,-0.099818037422085212,0.32806244666763296,-0.3548458319540479,-0.18171410140150371,-0.51290065613953173,1.2908771118435556,1.6590821587886955,0.096630981170274813,0.36897502284286421,0.36169489903566115
0.20508261002364317,-0.50358374776550241,-1.3259955751241708,1.6814102978655465,-0.098748091752781361,0.33536553291374982,-0.35487289532432964,-0.18048559358639651,-0.5137667167182407,1.2892991976235644,1.6575878642998243,0.09579392266111561,0.37397645589574902,0.36177771833942979
0.20425955981043251,-0.50546587258163456,-1.323685612434925,1.6787092073767429,-0.097860103253872538,0.34105627576119946,-0.35534802971446194,-0.17939751994862058,-0.51515312396267343,1.2870938530367912,1.6567819888117574,0.094926341194281186,0.37786574596947636,0.36225294172488348
0.20282194645773668,-0.5078709297576226,-1.3223532827647404,1.6771025913400341,-0.097878959152957634,0.34834172311129596,-0.35698748303502265,-0.17859135220285144,-0.51553126516019987,1.2863010996128561,1.6548816962050521,0.094952394708104584,0.38206164162958467,0.36290830329757368
0.20280568588625927,-0.50932148276155864,-1.3200684020184634,1.6744976250306538,-0.096922730341342633,0.35453543138040938,-0.35720815696780928,-0.17752991775326174,-0.51654639140638126,1.2845649366020309,1.6533715843844359,0.094155979487551902,0.38624987009652134,0.36316027370529314
