# time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
4.699999999999999734e-01,2.296999999999999875e-01,-3.275000000000000133e-01,-1.407000000000000028e+00,1.813499999999999890e+00,-7.979999999999999594e-02,1.011999999999999983e-01,-3.332999999999999852e-01,-2.255000000000000060e-01,-3.776999999999999802e-01,1.381299999999999972e+00,1.771700000000000053e+00,8.019999999999999352e-02,1.469000000000000028e-01,3.375000000000000222e-01
4.799999999999999822e-01,2.300999999999999990e-01,-3.306000000000000050e-01,-1.406700000000000061e+00,1.811600000000000099e+00,-7.939999999999999836e-02,1.078000000000000069e-01,-3.340000000000000191e-01,-2.247000000000000108e-01,-3.815999999999999948e-01,1.380600000000000049e+00,1.768699999999999939e+00,8.089999999999999969e-02,1.519000000000000072e-01,3.390000000000000235e-01
4.900999999999999801e-01,2.296999999999999875e-01,-3.328999999999999737e-01,-1.406700000000000061e+00,1.808899999999999952e+00,-7.979999999999999594e-02,1.154000000000000026e-01,-3.343999999999999750e-01,-2.250999999999999945e-01,-3.842999999999999750e-01,1.378700000000000037e+00,1.766799999999999926e+00,8.089999999999999969e-02,1.572000000000000064e-01,3.390000000000000235e-01
5.000000000000000000e-01,2.296999999999999875e-01,-3.362999999999999878e-01,-1.405899999999999928e+00,1.806999999999999940e+00,-7.979999999999999594e-02,1.223000000000000059e-01,-3.351999999999999980e-01,-2.247000000000000108e-01,-3.889000000000000234e-01,1.377099999999999991e+00,1.764100000000000001e+00,8.089999999999999969e-02,1.633999999999999897e-01,3.412999999999999923e-01
5.100000000000000089e-01,2.296999999999999875e-01,-3.397999999999999909e-01,-1.405499999999999972e+00,1.805500000000000105e+00,-7.900000000000000078e-02,1.295999999999999930e-01,-3.358999999999999764e-01,-2.242999999999999994e-01,-3.911999999999999922e-01,1.376700000000000035e+00,1.761400000000000077e+00,8.050000000000000211e-02,1.675999999999999990e-01,3.436000000000000165e-01
5.200000000000000178e-01,2.296999999999999875e-01,-3.436000000000000165e-01,-1.405899999999999928e+00,1.802400000000000002e+00,-8.019999999999999352e-02,1.358000000000000040e-01,-3.375000000000000222e-01,-2.240000000000000047e-01,-3.941999999999999948e-01,1.375199999999999978e+00,1.759500000000000064e+00,7.979999999999999594e-02,1.713999999999999968e-01,3.454999999999999738e-01
5.300000000000000266e-01,2.288999999999999924e-01,-3.471000000000000196e-01,-1.405899999999999928e+00,1.800499999999999989e+00,-7.979999999999999594e-02,1.406999999999999917e-01,-3.386000000000000121e-01,-2.240000000000000047e-01,-3.976999999999999980e-01,1.374100000000000099e+00,1.757200000000000095e+00,8.050000000000000211e-02,1.756000000000000061e-01,3.482000000000000095e-01
5.400000000000000355e-01,2.293000000000000038e-01,-3.501000000000000223e-01,-1.404700000000000060e+00,1.797800000000000065e+00,-7.900000000000000078e-02,1.464999999999999913e-01,-3.405000000000000249e-01,-2.235999999999999932e-01,-4.000000000000000222e-01,1.372500000000000053e+00,1.756000000000000005e+00,8.019999999999999352e-02,1.799000000000000044e-01,3.508999999999999897e-01
5.500000000000000444e-01,2.281999999999999862e-01,-3.543000000000000038e-01,-1.403200000000000003e+00,1.796300000000000008e+00,-7.979999999999999594e-02,1.522000000000000020e-01,-3.412999999999999923e-01,-2.235999999999999932e-01,-4.033999999999999808e-01,1.371799999999999908e+00,1.752599999999999936e+00,7.979999999999999594e-02,1.844999999999999973e-01,3.536000000000000254e-01
5.600000000000000533e-01,2.281999999999999862e-01,-3.589999999999999858e-01,-1.403200000000000003e+00,1.793600000000000083e+00,-8.019999999999999352e-02,1.575999999999999901e-01,-3.439999999999999725e-01,-2.232000000000000095e-01,-4.064999999999999725e-01,1.370200000000000085e+00,1.750299999999999967e+00,7.900000000000000078e-02,1.875000000000000000e-01,3.563000000000000056e-01
5.699999999999999512e-01,2.278000000000000025e-01,-3.615999999999999770e-01,-1.402400000000000091e+00,1.791299999999999892e+00,-7.820000000000000562e-02,1.633999999999999897e-01,-3.451000000000000179e-01,-2.223999999999999866e-01,-4.099999999999999756e-01,1.367899999999999894e+00,1.747600000000000042e+00,7.939999999999999836e-02,1.910000000000000031e-01,3.589999999999999858e-01
5.799999999999999600e-01,2.278000000000000025e-01,-3.654999999999999916e-01,-1.402099999999999902e+00,1.789400000000000102e+00,-7.749999999999999944e-02,1.680000000000000104e-01,-3.486000000000000210e-01,-2.223999999999999866e-01,-4.133999999999999897e-01,1.366000000000000103e+00,1.745300000000000074e+00,7.860000000000000320e-02,1.937000000000000111e-01,3.615999999999999770e-01
5.899999999999999689e-01,2.278000000000000025e-01,-3.693000000000000171e-01,-1.400900000000000034e+00,1.787099999999999911e+00,-7.820000000000000562e-02,1.729999999999999871e-01,-3.504999999999999782e-01,-2.220000000000000029e-01,-4.161000000000000254e-01,1.365599999999999925e+00,1.743000000000000105e+00,7.939999999999999836e-02,1.967000000000000137e-01,3.643000000000000127e-01
5.999999999999999778e-01,2.270000000000000073e-01,-3.730999999999999872e-01,-1.399799999999999933e+00,1.784799999999999942e+00,-7.900000000000000078e-02,1.776000000000000079e-01,-3.532000000000000139e-01,-2.212999999999999967e-01,-4.198999999999999955e-01,1.363299999999999956e+00,1.740299999999999958e+00,7.860000000000000320e-02,1.993999999999999939e-01,3.665999999999999814e-01
6.099999999999999867e-01,2.270000000000000073e-01,-3.765999999999999903e-01,-1.399399999999999977e+00,1.781700000000000061e+00,-7.820000000000000562e-02,1.817999999999999894e-01,-3.558999999999999941e-01,-2.205000000000000016e-01,-4.229999999999999871e-01,1.362200000000000077e+00,1.737600000000000033e+00,7.670000000000000429e-02,2.028999999999999970e-01,3.689000000000000057e-01
6.199999999999999956e-01,2.270000000000000073e-01,-3.796999999999999820e-01,-1.397799999999999931e+00,1.779800000000000049e+00,-7.779999999999999416e-02,1.855999999999999872e-01,-3.589999999999999858e-01,-2.200999999999999901e-01,-4.260999999999999788e-01,1.360600000000000032e+00,1.734499999999999931e+00,7.710000000000000187e-02,2.058999999999999997e-01,3.704999999999999960e-01
6.300000000000000044e-01,2.255000000000000060e-01,-3.835000000000000075e-01,-1.397100000000000009e+00,1.777500000000000080e+00,-7.820000000000000562e-02,1.887000000000000066e-01,-3.615999999999999770e-01,-2.197000000000000064e-01,-4.290999999999999814e-01,1.358700000000000019e+00,1.732599999999999918e+00,7.589999999999999525e-02,2.081999999999999962e-01,3.728000000000000203e-01
6.400000000000000133e-01,2.255000000000000060e-01,-3.869000000000000217e-01,-1.396300000000000097e+00,1.774799999999999933e+00,-7.710000000000000187e-02,1.920999999999999930e-01,-3.635999999999999788e-01,-2.185999999999999888e-01,-4.321999999999999731e-01,1.357199999999999962e+00,1.729899999999999993e+00,7.549999999999999767e-02,2.112999999999999878e-01,3.739000000000000101e-01
6.500000000000000222e-01,2.265999999999999959e-01,-3.907999999999999807e-01,-1.395199999999999996e+00,1.772100000000000009e+00,-7.710000000000000187e-02,1.955999999999999961e-01,-3.665999999999999814e-01,-2.174000000000000099e-01,-4.356999999999999762e-01,1.356000000000000094e+00,1.728399999999999936e+00,7.439999999999999392e-02,2.144000000000000072e-01,3.750999999999999890e-01
