left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2
-0.2275161943967027,-0.99151329494432749,-0.57550772594458499,1.9737456100233701,-2.1041856135869677,0.70870187039457455,0.97328894570892532
-0.22643633486693124,-0.98989819618011332,-0.5774814294426539,1.9719439480928567,-2.1053407369278374,0.70715785059223968,0.97532564604290473
-0.24005205377686664,-0.9972523658477408,-0.55848960964810057,1.9735813844952665,-2.104909855323712,0.71664907444191539,0.96732000756455605
-0.2162117896621383,-0.98427880785397592,-0.5899683367025863,1.9707735472950134,-2.1041856229397027,0.70060661825132231,0.98388889409544689
-0.24317054874925517,-0.9979013219808579,-0.55397122130047172,1.9739284896459017,-2.1046565101341375,0.71892411090425157,0.96926909398787364
-0.26978714453535202,-1.0106955177698498,-0.51751907331948122,1.9769789812818095,-2.1061256924992278,0.73613299979934121,0.95746382300055832
-0.27365551405792482,-1.0118766125820806,-0.51285911508474624,1.9777341483389428,-2.1054831685614919,0.73848477515825994,0.95697068025454113
-0.27592093405444218,-1.0125882677141878,-0.50909849323589518,1.977617865919894,-2.1053570645417241,0.74052181296081343,0.95671768366103238
-0.29327485553026211,-1.0197422592576295,-0.48602337902585985,1.9794712047355398,-2.1062992285839219,0.75193534912107951,0.94829835495493553
-0.30326281483722606,-1.0238835376098994,-0.47154996632968749,1.9805276763885131,-2.1055068377446799,0.75848509470135106,0.94498448928755463
-0.2946836159504842,-1.0197895166586217,-0.48315972179066835,1.9792232595051202,-2.1055151069516156,0.75306165828097804,0.95040963670629719
-0.33007236498718595,-1.0337551914880994,-0.4355998009228203,1.9824320016737189,-2.1063369069501592,0.77447616295967492,0.93385353728230958
-0.34231295937944828,-1.0376698797402422,-0.41969649932009562,1.9834922257312215,-2.1049470986591872,0.7818977454352124,0.9284276287073927
-0.34190778349190692,-1.0370409757557748,-0.41957183188136266,1.9821701368711979,-2.1021330795738313,0.78193934990739289,0.92815165685780165
-0.34827306842909694,-1.0390088236049688,-0.41088590254987784,1.9831876373284862,-2.102849517356939,0.78611542474992802,0.92690396694067456
-0.35077491053866056,-1.0395921140962401,-0.40744647235647902,1.9821259748595619,-2.1011452664286301,0.78732321997509069,0.9247059242894099
-0.33157680285082247,-1.0323300619743956,-0.43258052062008778,1.9800579782501837,-2.100234285196751,0.77619393405632631,0.93478516470176098
-0.35784664376117342,-1.0418387103051596,-0.39727090901166512,1.9811350607286122,-2.0979175038017592,0.79118290861245544,0.9204004653008605
-0.36149730767956617,-1.0432511372656657,-0.39202785851202676,1.9817769934331075,-2.0940660525347834,0.79396227769106731,0.91731761794281641
-0.39260238652444951,-1.0523296846095795,-0.35185912731690683,1.9834367555377266,-2.0934342592178998,0.8119798162685069,0.90195051582422836
-0.37996231871340175,-1.0486777727016694,-0.36791722220270545,1.9812275663238528,-2.0895598641837858,0.80497939674133567,0.90469203601029813
-0.37774936855922198,-1.0478331760987827,-0.37010581436696866,1.9793035589292503,-2.0842644207998382,0.80449037863650319,0.9018801520379337
-0.36993542212602404,-1.0451750862118954,-0.38005235042620983,1.9777643698212946,-2.0758859160316878,0.80213864349740749,0.89908217945093349
-0.33356110172363856,-1.0329225351110267,-0.42628982906595636,1.9724743056349778,-2.065205762547047,0.7827900001683995,0.90722712491081792
-0.37126725309287495,-1.0455769317827004,-0.37676929223526634,1.9755979528028009,-2.0595542841878109,0.80661324502502874,0.88668980747481074
-0.37291316009862452,-1.0463425535795927,-0.37240989906858846,1.9744070405998166,-2.0516170564088951,0.80943570711632018,0.88200956994914415
-0.38813704173306562,-1.0511783478523284,-0.35292284007538777,1.974572710807446,-2.044903889767673,0.81860263216579543,0.87017123832055387
-0.37345980611089341,-1.0465220718964265,-0.37071331050877343,1.9716334104129627,-2.0339038645353265,0.81195134498116883,0.8708383387081815
-0.39641912103131455,-1.0536945981191872,-0.33929469144412916,1.9728112051726758,-2.0251894668923911,0.82661813247072069,0.85856786506526583
-0.39642944026072241,-1.0537951008297266,-0.33815769339873836,1.9709966157802958,-2.0146001453772504,0.82755954004460353,0.85391396585010926
-0.43495371549075462,-1.0645032377340458,-0.2870571916537239,1.9730653466395109,-2.0070137828228281,0.85055101979322212,0.83573971670316094
-0.47235151594853436,-1.0720429944073984,-0.23763521380864383,1.9735430588682412,-1.99992836318027,0.87278197078411979,0.82222138752403229
-0.51822322835755108,-1.0802882082749885,-0.17586711047203679,1.9743862608631326,-1.9937106379302136,0.89931505095389597,0.80836892351964207
-0.5599542723853711,-1.0857928606826017,-0.12033087915013742,1.9733840517838088,-1.9882731048647599,0.92269746566989908,0.79497801387654188
-0.57173456906831022,-1.0876120774782783,-0.10420571850904868,1.9719414460550748,-1.9787947227865001,0.93131093566514223,0.78647927456989231
-0.61328793603206966,-1.0922820416142465,-0.049787981371135291,1.9714859023307358,-1.9738052180495687,0.95471031975443887,0.77108080191094874
-0.57066009779661964,-1.089174927593012,-0.10397672598108151,1.970114305382632,-1.9574399884994123,0.93535975591112097,0.77693950835399694
-0.60541068608838911,-1.0939096392399041,-0.058223652152250144,1.9688121877236928,-1.9512977846852322,0.95556776874763338,0.76071183239553086
-0.65660005647924624,-1.0977587910509419,0.0091030809178162531,1.9669017063705296,-1.9476717570111663,0.98377934960199798,0.74341490367667895
-0.65499681775252294,-1.0987822090032486,0.007498515920581446,1.9659031670592015,-1.9374000241421885,0.98546566659952761,0.73831947990467717
-0.67708908852307481,-1.1001014236493565,0.037362379574893287,1.9636002670152595,-1.9289770098528896,0.99877242240525288,0.72932099417088125
-0.68947533376606607,-1.10198304558827,0.054494236692815945,1.9617971007684807,-1.9202404420691332,1.0080928927684973,0.71868778007487377
-0.70973614636592297,-1.1024720321137389,0.080645313721187648,1.9586229514662703,-1.9129769850455363,1.0200903876452099,0.70944984512000953
-0.68053537165749955,-1.1038655905130035,0.044798036830250604,1.9568387420150415,-1.8967535513500586,1.0081484172277728,0.70967118606220325
-0.68252068559206824,-1.105123333684074,0.047711936695530199,1.953396832063452,-1.8874616159921567,1.0109032663026876,0.70248436079331777
-0.68833772567021456,-1.1065153313945155,0.057384253528538973,1.9519937599018018,-1.8786103970119334,1.0167388369643613,0.69793584064436398
-0.68841128381989891,-1.1081302900151455,0.057032203343375325,1.9501789983623814,-1.871467564975198,1.017793262427497,0.69188462660095806
-0.71076234780763781,-1.1102606779420761,0.085617621180272788,1.949455241389366,-1.8669662255948698,1.0299345328471892,0.68394463496884728
-0.7071637094276787,-1.1112259625552636,0.082445711445378767,1.9473102519348571,-1.8593095897386533,1.0294500473827746,0.68090663240041527
-0.69862896197413715,-1.1119145942901099,0.072105052936381198,1.9443718073771643,-1.8503795926219231,1.0269895965693658,0.67728175838705784
-0.68591735767236173,-1.1128472281208737,0.05667378976771395,1.9422176310044756,-1.8405686087967343,1.0214885810103218,0.67536490733704746
-0.68559603191923935,-1.1140006021166748,0.057056239015688757,1.9404354031397675,-1.8322688226449781,1.0226932884702298,0.67193419589670433
-0.68872255216196632,-1.1154428905103753,0.062392206732750498,1.9370670430072587,-1.8264998243360304,1.0250512240989382,0.66502045817310562
-0.70133720502703956,-1.1164703842723913,0.078641630653477179,1.9348940488249042,-1.823077661449432,1.0313681627769162,0.65989556308137498
-0.67598620061474846,-1.1168514931152824,0.047737431089343772,1.9319579999001624,-1.8123296521282375,1.0188816384778878,0.659609800909849
-0.66114213527263022,-1.1176628049369122,0.028032475848577609,1.930124137380554,-1.8023631968478786,1.0106268309933284,0.65807919600811116
-0.66494239479511308,-1.1195026092320999,0.03411539261803713,1.927188677869029,-1.7968463855560612,1.0123554981936309,0.65153245873675159
-0.65773410520855302,-1.1195721583754052,0.025511783258504266,1.9245745177542963,-1.789057039816377,1.0091584188334133,0.65009952814089422
-0.65139783910611293,-1.120960556476877,0.018087165684071982,1.9224243473636684,-1.7822291259130794,1.005594227177431,0.64579885689436234
-0.62886277457174966,-1.1211782306467823,-0.010017007249261512,1.9196297915339671,-1.7719253789360063,0.99373308574364316,0.64361371693500602
-0.60604160909002003,-1.1210802598970742,-0.039622867083404137,1.9166992634416622,-1.7616900433810105,0.9811116300976811,0.64064286287310868
-0.60131293511193584,-1.1216462384453283,-0.044364815596707997,1.9132749092197636,-1.755953105744692,0.97817248395785195,0.63644498327150478
-0.56212902177354873,-1.1193272610316467,-0.094425154718191504,1.9101340508871907,-1.7428526930608539,0.95699325285724579,0.63617666395618444
-0.55957713259112729,-1.1200244562179138,-0.098614866542929225,1.9075155769589214,-1.7379084431392897,0.95387596337669334,0.63172054297779301
-0.55587581494085669,-1.120286848099646,-0.10209120429687056,1.9044816725614897,-1.7327801596073242,0.95100666323808358,0.62880350612074942
-0.53024576550171043,-1.1187871674297074,-0.13292320515241413,1.900673089174701,-1.7227035545961831,0.93691625910730492,0.6260126279208299
-0.52494819915587809,-1.1188299611446468,-0.14094475096404149,1.8974602294064251,-1.7166763753550109,0.93162531575620555,0.62194882695180387
-0.4863801418657106,-1.113653243486898,-0.18929645993398478,1.8932113824350116,-1.7043459000636179,0.91058073313063337,0.62269380863503687
-0.47768395442470923,-1.1124388480138172,-0.20091428487160204,1.8901450286650177,-1.6966542872542574,0.90390311839938187,0.62120509243231037
-0.46858677886071548,-1.1115725781026216,-0.21115821422728953,1.8863978068007956,-1.6899996968185902,0.89685153328724976,0.61891611975733229
-0.4853343580468566,-1.1147301935687941,-0.18844485142821257,1.8839717325281544,-1.6899827941379597,0.90440001413994786,0.61468603866652427
-0.45825023591281056,-1.1110071678627629,-0.22326633576156982,1.8807710182932167,-1.6787144415202826,0.88858764308681881,0.61344396253832789
-0.49849664162529977,-1.1176771990710948,-0.17011585823856107,1.8808399289634181,-1.6853434469988351,0.90886261557850934,0.61053299334625233
-0.47668323011774072,-1.1145026870043995,-0.1974975023012569,1.8763289530096192,-1.674915979606225,0.89512794218956238,0.60937359617373499
-0.47379813389209313,-1.1139932744689136,-0.19867667537274319,1.8724199217897985,-1.6693064949355059,0.8916598825296157,0.60887831040034068
-0.44015100589052436,-1.1079562528874969,-0.24377478828918281,1.8686832992226292,-1.656196008433882,0.87244251757866309,0.60792521820846745
-0.46251137760563416,-1.1121215994639835,-0.21222842481604176,1.866431301259168,-1.6585708898729679,0.88329471015498662,0.60566268727090999
-0.43303024710517357,-1.1067890075401086,-0.25002488126157174,1.8612347180031217,-1.6457646641243486,0.86519490131740051,0.60413284828306979
-0.3808119926090715,-1.0949822419121831,-0.32036089504451132,1.8547191157520417,-1.6239207745199908,0.83355942011279105,0.60265883068284987
-0.44693740591372483,-1.1099968945998258,-0.22993327525359383,1.856200291108155,-1.64039613233224,0.86949944596366513,0.59961245508278127
-0.38584343159786777,-1.0966368659390284,-0.31059967662400034,1.8493404911854825,-1.6171733592329116,0.8343587083201699,0.5989888602299247
-0.38193927554781981,-1.0963538186969086,-0.31585333870212695,1.8464184574167186,-1.6107361409098282,0.82979968253210257,0.59549275243144717
-0.37160413224537031,-1.0939736447480524,-0.32867230342105008,1.8419196453188333,-1.6017750574840421,0.82342737165950586,0.59174509669750908
-0.33086267529865399,-1.0827526363776734,-0.38340204640558934,1.8356725128202516,-1.5813836832053942,0.79751619606813628,0.58906143277900813
-0.31660127793957948,-1.0786614675335968,-0.40292518136367322,1.8316584629397705,-1.5701591794678289,0.78734684626971752,0.58536664872956579
-0.24994415695150266,-1.0553093821896753,-0.49414175600076776,1.8217740926941748,-1.5338719381847721,0.74454584146005098,0.57836136816499639
-0.2170487100297345,-1.041988602919546,-0.53800811918924674,1.8143947191528005,-1.5103514866061081,0.72173249049461474,0.57276884028332631
-0.21742878053569104,-1.0422450954986824,-0.53818553470760777,1.811310627239384,-1.5024714595159481,0.72136637229225853,0.56765235490883204
-0.13366322710122663,-0.99916351133875458,-0.65785129453468805,1.7956389563104711,-1.4391577746533559,0.66013122827775439,0.5487372995985299
-0.065707539722368841,-0.95317013518981752,-0.76002112075259975,1.7810845832119575,-1.3671076860161047,0.60312594634577321,0.52256129048977928
-0.040336213953310544,-0.93474528695949999,-0.79838066218577031,1.7737482719623328,-1.3261619463525647,0.58088402523968075,0.50268301380803593
0.018250558246826285,-0.87716283583340937,-0.89549685288964387,1.7589706281306992,-1.2270146693750861,0.52179980722199126,0.45685952822845222
0.040456659540201577,-0.85241754203053521,-0.93339697180532533,1.7501848072429003,-1.1734780204629942,0.49900334089245785,0.42581665465033863
0.061646933433162257,-0.8274626336424209,-0.96971489191363114,1.7430988346359455,-1.1144033849114545,0.47732430936227149,0.39060772984931108
0.080280215245397538,-0.79957405952312799,-1.0056249864268585,1.7352250532062219,-1.049906373742999,0.45624382436388033,0.34926689062031424
0.068372238906018595,-0.81754594602243891,-0.98432188090481387,1.7345649786228843,-1.0686941523823519,0.4722017789958981,0.35807939340747402
0.081595049916143872,-0.7981743509851571,-1.0097369117275485,1.7281542688342548,-1.0163425084855782,0.45884927276543297,0.32286872317891518
0.047521395506233285,-0.84211732752742829,-0.9447316566450279,1.7333664968797486,-1.0929731582765416,0.50182091645659688,0.36225052468576857
0.030018257624357621,-0.86316574472228325,-0.91324612324475718,1.7354310099369659,-1.1201282251725513,0.52271312399457459,0.37637554504047238
-0.12172259133115523,-0.98888309903284211,-0.66910342725545868,1.7615570849186333,-1.3217877500121265,0.66130997822020199,0.4670198373777823
-0.18379672763473098,-1.0215958610838634,-0.5764788427389943,1.7683394922270321,-1.3639681240153883,0.70993978654109302,0.47910740411666286
-0.16119708923347403,-1.009158944347468,-0.60884161406137682,1.7619353712213641,-1.3364183581003066,0.69487371219040595,0.46614982473119887
-0.11122304787508384,-0.98016957869387544,-0.68471007607431078,1.7518745442610524,-1.2780459242990811,0.65965880606553007,0.43761328309075409
-0.039982404279395048,-0.92769167461111834,-0.79438677997181717,1.7361192193049138,-1.1806250433642527,0.60301730015026234,0.39027629394834734
0.027746553737634547,-0.86169790842115779,-0.9083475779044915,1.7183920029797481,-1.0468573577190272,0.54272413693521659,0.31569906810097104
