left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2
0.244687676180015,-0.056490981456162367,-1.5160937257866545,1.8612676982958956,-0.77648204930909848,-0.21132910249074718,0.49111291536754048
0.24437469092601441,-0.038311902229160449,-1.5263291797297069,1.8601190676584045,-0.80435995423389206,-0.22244437747751278,0.53516285706982403
0.24505729976744645,-0.019245307673820225,-1.537716471927365,1.8606471428367419,-0.83441707703236723,-0.23452817176457694,0.58268051887284056
0.24598672933290883,0.0040157887993936096,-1.5493797814877468,1.861152480987563,-0.86481958324743735,-0.2492849341407655,0.6349449704421346
0.24528607336309771,0.032626220611986584,-1.5665091009302614,1.8618569142649239,-0.89564598760758818,-0.26821927261132006,0.69183857949232563
0.24484467204652111,0.067390070748909167,-1.5874550574771451,1.8626579004879078,-0.92494097526578634,-0.29277563032879222,0.75422675971252351
0.24291796588961068,0.10850900405632714,-1.6109503591097893,1.8640185454861802,-0.95429368921559288,-0.32137231478035305,0.8204581149346476
0.24019505443714559,0.1580719372351671,-1.6401288206797733,1.8648375131500066,-0.97935775972112638,-0.35623328918833075,0.88984171942976653
0.23455831416855855,0.21680614020550321,-1.6759472339688939,1.8664421480490616,-0.99769712961524959,-0.39848849633784156,0.96000455280989105
0.22755584797012351,0.27842670425373756,-1.7143810356555667,1.8683660570059493,-1.0106925397929778,-0.44422585766481565,1.0303456727090969
0.21633934727602799,0.34569540987223857,-1.7574715862267489,1.8703538429204321,-1.0151730770693708,-0.49431674115191188,1.0957004739719292
0.20217202419329652,0.41132102733408998,-1.8036501785780488,1.8730193514497402,-1.0134991759743146,-0.54456850371014665,1.1561877464945429
0.18581944763860034,0.47294397147671907,-1.8480985615049346,1.8762264612865391,-1.009817765697411,-0.59170579856128835,1.2108648953463435
0.16852742346588562,0.52815459338324877,-1.8910052835768711,1.8784176126869423,-1.0050276056848468,-0.63449344184346435,1.2601540677892304
0.15024387554069277,0.57948310701532291,-1.9325679017959794,1.8822880133149325,-0.9948023482350743,-0.6743882301741847,1.3005263663000903
0.13148919005207574,0.62209356925991144,-1.9710808454892093,1.8845300555793516,-0.98712799564589038,-0.70860569597001222,1.3357872802960842
0.11484981847243912,0.65868516599160931,-2.004124525913539,1.8872460741698944,-0.97866142585056182,-0.73752838952884048,1.3647680700590679
0.098754265304667785,0.68625668497016123,-2.0343698344719359,1.8889911421113552,-0.97362301332701551,-0.76171273536614514,1.3897281661831629
0.086322766641294138,0.70880337124493986,-2.0574882854255123,1.8917066385318571,-0.97081137710251308,-0.78134784943359703,1.4105222258980621
0.073400861538076845,0.72674752391368325,-2.0787803656980568,1.8930969456741178,-0.96736492206608726,-0.79625508079830309,1.4258834011499399
0.064263142047446278,0.74028487241289431,-2.0949974788612957,1.8936358442713195,-0.96613729973772178,-0.80868294976800492,1.4389909297064647
0.057083400959477185,0.74967408519307965,-2.1076067992307745,1.8933787207240593,-0.96795775658310701,-0.81768225096516578,1.4510520269944036
0.052054273136826083,0.75684299386973231,-2.1161992726608418,1.8937089098823507,-0.97354722494032564,-0.82470501367155835,1.4617445050460187
