left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2
0.22819999999999999,-0.25309999999999999,-1.4105000000000001,1.8573,-0.12770000000000001,-0.12920000000000001,-0.32790000000000002
0.22739999999999999,-0.25269999999999998,-1.4105000000000001,1.8556999999999999,-0.12659999999999999,-0.12959999999999999,-0.32829999999999998
0.2278,-0.25309999999999999,-1.4109,1.8556999999999999,-0.12620000000000001,-0.12920000000000001,-0.32790000000000002
0.22819999999999999,-0.25309999999999999,-1.4093,1.8556999999999999,-0.1239,-0.12889999999999999,-0.32829999999999998
0.2278,-0.25309999999999999,-1.4100999999999999,1.8556999999999999,-0.122,-0.12889999999999999,-0.32869999999999999
0.22819999999999999,-0.25390000000000001,-1.4105000000000001,1.8556999999999999,-0.12039999999999999,-0.12959999999999999,-0.32790000000000002
0.2278,-0.25390000000000001,-1.4100999999999999,1.8561000000000001,-0.1193,-0.12920000000000001,-0.32750000000000001
0.22819999999999999,-0.2535,-1.4100999999999999,1.8556999999999999,-0.1173,-0.12889999999999999,-0.32790000000000002
0.22819999999999999,-0.25269999999999998,-1.4109,1.8556999999999999,-0.1162,-0.12920000000000001,-0.32790000000000002
0.22889999999999999,-0.2535,-1.4105000000000001,1.8556999999999999,-0.1135,-0.1285,-0.32829999999999998
0.2286,-0.25309999999999999,-1.4100999999999999,1.8552999999999999,-0.11269999999999999,-0.1285,-0.32829999999999998
0.22889999999999999,-0.25390000000000001,-1.4109,1.855,-0.11119999999999999,-0.1285,-0.32829999999999998
0.2286,-0.25390000000000001,-1.4109,1.855,-0.1101,-0.1273,-0.32790000000000002
0.2286,-0.25430000000000003,-1.4105000000000001,1.8537999999999999,-0.1081,-0.125,-0.32829999999999998
0.22889999999999999,-0.25390000000000001,-1.4105000000000001,1.8542000000000001,-0.1066,-0.12540000000000001,-0.32829999999999998
0.2286,-0.25430000000000003,-1.4105000000000001,1.853,-0.1066,-0.1239,-0.32790000000000002
0.2286,-0.25390000000000001,-1.4097,1.8527,-0.1055,-0.1235,-0.32790000000000002
0.2286,-0.25580000000000003,-1.4100999999999999,1.8514999999999999,-0.1051,-0.1212,-0.32829999999999998
